"Plot","Year","Easting","Northing","svf","Date","Tag","N_infl","Fl_open","Fl_done","Note","JDay"
"2",2021,453921,4431324,0.970908711161875,"2021-07-08",1291,2,6,0,"",38
"2",2021,453921,4431324,0.970908711161875,"2021-07-08",1011,1,0,2,"grazing?",38
"20",2020,453771,4431387,0.900322309450326,"2020-07-17",1306,,0,1,"",47
"20",2020,453771,4431387,0.900322309450326,"2020-07-09",1306,,1,0,"",39
"20",2020,453771,4431387,0.900322309450326,"2020-07-13",1306,,0,1,"",43
"20",2021,453912,4431379,0.833085602518338,"2021-07-12",1196,1,0,1,"",42
"20",2021,453912,4431379,0.833085602518338,"2021-07-15",1196,1,0,1,"",45
"20",2021,453912,4431379,0.833085602518338,"2021-07-05",1196,1,1,0,"",35
"20",2021,453912,4431379,0.833085602518338,"2021-07-08",1196,1,1,0,"",38
"21",2020,453716,4431369,0.909122449884027,"2020-07-01",1033,,3,0,"is 1044; collected tag 1044",31
"21",2020,453716,4431369,0.909122449884027,"2020-07-09",1033,,0,3,"",39
"21",2020,453716,4431369,0.909122449884027,"2020-07-05",1033,,0,3,"",35
"21",2021,453897,4431364,0.791950809146272,"2021-07-05",1172,2,4,4,"",35
"21",2021,453897,4431364,0.791950809146272,"2021-06-28",1172,2,7,0,"",28
"21",2021,453897,4431364,0.791950809146272,"2021-07-12",1172,2,0,8,"",42
"21",2021,453897,4431364,0.791950809146272,"2021-06-25",1172,2,7,0,"",25
"21",2021,453897,4431364,0.791950809146272,"2021-06-21",1172,1,1,0,"yv",21
"21",2021,453897,4431364,0.791950809146272,"2021-07-01",1172,2,8,0,"",31
"21",2021,453897,4431364,0.791950809146272,"2021-07-15",1172,2,0,6,"",45
"21",2021,453897,4431364,0.791950809146272,"2021-07-08",1172,2,1,7,"",38
"22",2020,453704,4431350,0.952324244874173,"2020-06-24",1071,,2,0,"tag is 1071",24
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1283,,0,2,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1079,,0,3,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1071,,0,2,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1297,,1,7,"",31
"22",2020,453704,4431350,0.952324244874173,"2020-06-24",1065,,2,0,"",24
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1057,,7,3,"",27
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1271,,0,3,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1065,,0,1,"seed",31
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1055,,3,2,"",31
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1283,,1,1,"",31
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1079,,0,4,"",31
"22",2020,453704,4431350,0.952324244874173,"2020-06-24",1283,1,1,0,"fl is 1",24
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1055,,2,7,"",27
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1071,,0,2,"likely is 1077; look for other tags in improve",31
"22",2020,453704,4431350,0.952324244874173,"2020-07-09",1297,,0,7,"",39
"22",2020,453704,4431350,0.952324244874173,"2020-06-21",1055,3,2,0,"",21
"22",2020,453704,4431350,0.952324244874173,"2020-06-21",1025,3,2,0,"",21
"22",2020,453704,4431350,0.952324244874173,"2020-06-21",1065,,2,0,"",21
"22",2020,453704,4431350,0.952324244874173,"2020-07-09",1284,,0,4,"",39
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1084,,0,3,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1166,,2,0,"",31
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1025,,1,2,"prev flw where?",31
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1271,,0,3,"",31
"22",2020,453704,4431350,0.952324244874173,"2020-07-13",1166,,0,2,"",43
"22",2020,453704,4431350,0.952324244874173,"2020-06-24",1271,1,2,0,"bad looking flowers",24
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1297,,5,0,"ant",27
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1055,,0,5,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1297,,0,8,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-06-24",1297,,1,0,"fl is 1",24
"22",2020,453704,4431350,0.952324244874173,"2020-06-21",1057,2,3,0,"",21
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1084,,4,0,"",27
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1084,,0,3,"",31
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1271,1,3,0,"3 duds",27
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1283,1,2,0,"",27
"22",2020,453704,4431350,0.952324244874173,"2020-06-21",1084,3,3,0,"Bomb",21
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1079,,4,0,"",27
"22",2020,453704,4431350,0.952324244874173,"2020-07-09",1055,,0,5,"",39
"22",2020,453704,4431350,0.952324244874173,"2020-06-24",1084,3,3,0,"",24
"22",2020,453704,4431350,0.952324244874173,"2020-06-24",1057,2,8,0,"",24
"22",2020,453704,4431350,0.952324244874173,"2020-06-21",1071,1,1,0,"",21
"22",2020,453704,4431350,0.952324244874173,"2020-06-24",1025,3,3,0,"",24
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1065,,0,2,"",27
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1284,,2,2,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1166,,2,0,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-07-13",1284,,0,4,"",43
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1057,,0,9,"3 ped scars?",31
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1057,,0,8,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-07-09",1025,,0,3,"",39
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1025,,2,7,"",27
"22",2020,453704,4431350,0.952324244874173,"2020-07-09",1166,,0,2,"",39
"22",2020,453704,4431350,0.952324244874173,"2020-07-05",1025,,0,3,"",35
"22",2020,453704,4431350,0.952324244874173,"2020-06-14",1043,1,1,0,"1yv",14
"22",2020,453704,4431350,0.952324244874173,"2020-07-01",1284,,4,0,"",31
"22",2020,453704,4431350,0.952324244874173,"2020-07-09",1283,,0,2,"",39
"22",2020,453704,4431350,0.952324244874173,"2020-06-24",1055,3,4,0,"",24
"22",2020,453704,4431350,0.952324244874173,"2020-06-27",1071,,2,0,"",27
"24",2020,453701,4431386,0.910144858534034,"2020-07-05",1045,,0,4,"",35
"24",2020,453701,4431386,0.910144858534034,"2020-07-05",1064,,0,1,"",35
"24",2020,453701,4431386,0.910144858534034,"2020-07-09",1064,,0,1,"",39
"24",2020,453701,4431386,0.910144858534034,"2020-07-05",1289,,1,0,"",35
"24",2020,453701,4431386,0.910144858534034,"2020-06-27",1045,1,2,1,"",27
"24",2020,453701,4431386,0.910144858534034,"2020-06-24",1045,1,1,0,"",24
"24",2020,453701,4431386,0.910144858534034,"2020-07-09",1289,,0,1,"",39
"24",2020,453701,4431386,0.910144858534034,"2020-07-01",1045,,0,4,"",31
"24",2020,453701,4431386,0.910144858534034,"2020-07-05",1315,4,1,1,"",35
"24",2020,453701,4431386,0.910144858534034,"2020-07-09",1315,,0,2,"",39
"24",2020,453701,4431386,0.910144858534034,"2020-07-13",1315,,0,2,"spider web",43
"24",2020,453701,4431386,0.910144858534034,"2020-07-01",1064,,1,0,"",31
"24",2021,453837,4431376,0.751620570565297,"2021-07-12",1192,1,0,2,"",42
"24",2021,453837,4431376,0.751620570565297,"2021-07-15",1192,1,0,1,"",45
"24",2021,453837,4431376,0.751620570565297,"2021-06-28",1192,1,2,0,"",28
"24",2021,453837,4431376,0.751620570565297,"2021-07-01",1192,1,2,0,"",31
"24",2021,453837,4431376,0.751620570565297,"2021-07-08",1192,1,2,0,"",38
"24",2021,453837,4431376,0.751620570565297,"2021-07-05",1192,1,2,0,"",35
"25",2020,453683,4431381,0.975701960705937,"2020-06-14",1075,1,2,0,"",14
"25",2020,453683,4431381,0.975701960705937,"2020-06-24",1106,,4,2,"tt peduncle broken",24
"25",2020,453683,4431381,0.975701960705937,"2020-06-21",1113,,3,0,"",21
"25",2020,453683,4431381,0.975701960705937,"2020-06-21",1106,,3,2,"",21
"25",2020,453683,4431381,0.975701960705937,"2020-06-21",1075,,0,1,"",21
"25",2020,453683,4431381,0.975701960705937,"2020-06-24",1113,,1,2,"",24
"25",2020,453683,4431381,0.975701960705937,"2020-06-27",1075,,0,1,"",27
"25",2020,453683,4431381,0.975701960705937,"2020-06-24",1116,,0,1,"1 gone/lost uncounted",24
"25",2020,453683,4431381,0.975701960705937,"2020-06-24",1075,,0,1,"",24
"25",2020,453683,4431381,0.975701960705937,"2020-06-27",1116,,0,1,"",27
"25",2020,453683,4431381,0.975701960705937,"2020-06-14",1106,1,3,0,"new tt",14
"25",2020,453683,4431381,0.975701960705937,"2020-07-01",1106,,0,4,"",31
"25",2020,453683,4431381,0.975701960705937,"2020-06-27",1106,,1,3,"tt fell",27
"25",2020,453683,4431381,0.975701960705937,"2020-06-27",1113,,0,4,"",27
"25",2020,453683,4431381,0.975701960705937,"2020-07-01",1113,,0,3,"",31
"25",2021,453820,4431363,0.832600355742175,"2021-07-12",1083,2,6,0,"",42
"25",2021,453820,4431363,0.832600355742175,"2021-07-22",1083,2,0,8,,52
"25",2021,453820,4431363,0.832600355742175,"2021-07-19",1083,2,0,8,"",49
"25",2021,453820,4431363,0.832600355742175,"2021-07-08",1083,1,2,0,"",38
"25",2021,453820,4431363,0.832600355742175,"2021-07-15",1083,2,6,2,"",45
"26",2020,453680,4431364,0.976488876643003,"2020-06-27",1250,,0,1,"",27
"26",2020,453680,4431364,0.976488876643003,"2020-06-24",1250,,1,0,"",24
"26",2020,453680,4431364,0.976488876643003,"2020-06-27",1082,,0,3,"",27
"26",2020,453680,4431364,0.976488876643003,"2020-06-24",1082,4,3,0,"",24
"26",2020,453680,4431364,0.976488876643003,"2020-06-21",1082,3,3,0,"",21
"26",2020,453680,4431364,0.976488876643003,"2020-07-01",1082,,0,3,"",31
"26",2020,453680,4431364,0.976488876643003,"2020-07-01",1250,,0,1,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1092,2,5,15,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1179,,2,6,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1076,,0,15,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-06-24",1061,,2,2,"",24
"27",2020,453676,4431399,0.887351014111889,"2020-06-21",1076,2,3,0,"",21
"27",2020,453676,4431399,0.887351014111889,"2020-07-13",1249,,0,8,"",43
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1097,,0,10,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1249,,0,8,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-07-13",1195,,0,9,"",43
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1298,,5,0,"",27
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1286,,1,0,"",27
"27",2020,453676,4431399,0.887351014111889,"2020-07-13",1179,,0,8,"",43
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1179,,5,0,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1249,,6,0,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1254,,5,0,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1195,,0,9,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-07-13",1254,,0,5,"",43
"27",2020,453676,4431399,0.887351014111889,"2020-07-13",1276,,0,6,"",43
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1108,1,11,0,"",27
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1179,,8,0,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-07-13",1092,,0,21,"",43
"27",2020,453676,4431399,0.887351014111889,"2020-06-24",1108,3,5,0,"",24
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1280,,2,4,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-06-24",1092,2,11,0,"check rac count; 2 counted",24
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1108,,0,13,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1092,,18,0,"Bomb w/ red striped back; spider",27
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1249,,3,0,"",27
"27",2020,453676,4431399,0.887351014111889,"2020-07-13",1280,,0,7,"",43
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1298,,6,0,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1061,,0,3,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1280,,0,6,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-07-17",1179,,0,8,"",47
"27",2020,453676,4431399,0.887351014111889,"2020-07-13",1108,,0,13,"",43
"27",2020,453676,4431399,0.887351014111889,"2020-06-24",1097,1,5,0,"",24
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1254,,1,4,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1276,,1,5,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1097,,0,10,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1061,,0,3,"",27
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1076,,15,0,"check rac count; tag on rac 1 (3 fl)",27
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1092,,0,22,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1254,,0,5,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1108,,2,11,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1280,,6,0,"",27
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1097,1,9,1,"",27
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1298,,0,6,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-06-24",1076,2,10,0,"",24
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1249,,7,1,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1076,,0,15,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1108,,7,5,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1195,,6,0,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1298,,0,6,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-06-21",1061,,4,0,"spider",21
"27",2020,453676,4431399,0.887351014111889,"2020-06-21",1092,2,4,0,"others yv",21
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1076,,10,6,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-09",1276,,0,6,"",39
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1276,,5,0,"",27
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1097,,4,6,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1280,,7,0,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1092,2,18,4,"snapped/kinked stem",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-05",1195,,5,4,"",35
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1276,,6,0,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-07-01",1286,,1,0,"",31
"27",2020,453676,4431399,0.887351014111889,"2020-06-27",1254,,3,0,"",27
"27",2021,453827,4431315,0.929015547335501,"2021-06-25",1202,1,4,0,"",25
"27",2021,453827,4431315,0.929015547335501,"2021-07-08",1202,1,0,4,"",38
"27",2021,453827,4431315,0.929015547335501,"2021-07-01",1202,1,5,0,"",31
"27",2021,453827,4431315,0.929015547335501,"2021-06-28",1202,1,4,0,"",28
"27",2021,453827,4431315,0.929015547335501,"2021-07-05",1202,1,0,4,"",35
"28",2021,453857,4431303,0.793266842226002,"2021-07-12",1286,2,0,14,"",42
"28",2021,453857,4431303,0.793266842226002,"2021-06-25",1286,2,9,0,"",25
"28",2021,453857,4431303,0.793266842226002,"2021-07-08",1286,2,0,15,"prev?",38
"28",2021,453857,4431303,0.793266842226002,"2021-06-28",1286,2,9,0,"",28
"28",2021,453857,4431303,0.793266842226002,"2021-07-08",1158,1,0,3,"",38
"28",2021,453857,4431303,0.793266842226002,"2021-07-05",1158,1,0,3,"",35
"28",2021,453857,4431303,0.793266842226002,"2021-06-28",1158,1,3,0,"",28
"28",2021,453857,4431303,0.793266842226002,"2021-07-01",1158,1,3,0,"",31
"28",2021,453857,4431303,0.793266842226002,"2021-06-25",1158,1,3,0,"",25
"28",2021,453857,4431303,0.793266842226002,"2021-07-05",1286,2,4,11,"",35
"28",2021,453857,4431303,0.793266842226002,"2021-07-01",1286,2,13,0,"",31
"29",2020,453688,4431350,0.83967603245999,"2020-07-05",1260,,1,4,"",35
"29",2020,453688,4431350,0.83967603245999,"2020-07-17",1300,,0,4,"",47
"29",2020,453688,4431350,0.83967603245999,"2020-07-09",1260,,0,5,"",39
"29",2020,453688,4431350,0.83967603245999,"2020-07-09",1300,,3,1,"",39
"29",2020,453688,4431350,0.83967603245999,"2020-07-13",1300,,0,4,"",43
"29",2020,453688,4431350,0.83967603245999,"2020-07-13",1260,,0,5,"",43
"29",2020,453688,4431350,0.83967603245999,"2020-07-01",1260,,5,0,"forgot this on 6/27 :(",31
"3",2020,453853,4431367,0.910501929645193,"2020-07-13",1200,,0,8,"",43
"3",2020,453853,4431367,0.910501929645193,"2020-07-09",1073,,0,4,"",39
"3",2020,453853,4431367,0.910501929645193,"2020-07-09",1200,,3,6,"",39
"3",2020,453853,4431367,0.910501929645193,"2020-07-01",1073,,4,0,"",31
"3",2020,453853,4431367,0.910501929645193,"2020-07-05",1073,,0,4,"",35
"3",2020,453853,4431367,0.910501929645193,"2020-07-09",1186,,3,2,"",39
"3",2020,453853,4431367,0.910501929645193,"2020-07-13",1186,,0,5,"",43
"3",2020,453853,4431367,0.910501929645193,"2020-07-17",1186,,0,5,"",47
"3",2020,453853,4431367,0.910501929645193,"2020-07-05",1186,1,3,0,"",35
"3",2020,453853,4431367,0.910501929645193,"2020-07-09",1188,,3,0,"",39
"3",2020,453853,4431367,0.910501929645193,"2020-07-13",1188,,0,3,"",43
"3",2020,453853,4431367,0.910501929645193,"2020-06-27",1073,,4,0,"",27
"3",2020,453853,4431367,0.910501929645193,"2020-07-05",1200,2,7,0,"",35
"3",2020,453853,4431367,0.910501929645193,"2020-07-17",1188,,0,2,"",47
"3",2020,453853,4431367,0.910501929645193,"2020-07-17",1200,,0,6,"spider web",47
"3",2020,453853,4431367,0.910501929645193,"2020-07-05",1188,1,1,0,"",35
"30",2020,453694,4431362,0.749868528319727,"2020-07-05",1194,1,1,0,"",35
"30",2020,453694,4431362,0.749868528319727,"2020-07-17",1255,,0,6,"",47
"30",2020,453694,4431362,0.749868528319727,"2020-07-17",1194,,0,8,"",47
"30",2020,453694,4431362,0.749868528319727,"2020-07-09",1255,,0,6,"",39
"30",2020,453694,4431362,0.749868528319727,"2020-07-21",1194,,0,8,"",51
"30",2020,453694,4431362,0.749868528319727,"2020-07-13",1194,,1,7,"",43
"30",2020,453694,4431362,0.749868528319727,"2020-07-05",1255,,2,5,"",35
"30",2020,453694,4431362,0.749868528319727,"2020-07-09",1194,,8,0,"",39
"30",2020,453694,4431362,0.749868528319727,"2020-07-01",1255,,6,0,"",31
"31",2020,453703,4431371,0.967700083910446,"2020-06-27",1248,1,1,0,"",27
"31",2020,453703,4431371,0.967700083910446,"2020-06-27",1100,,2,1,"",27
"31",2020,453703,4431371,0.967700083910446,"2020-06-27",1101,,0,6,"",27
"31",2020,453703,4431371,0.967700083910446,"2020-07-01",1100,,1,2,"",31
"31",2020,453703,4431371,0.967700083910446,"2020-07-09",1107,,0,19,"",39
"31",2020,453703,4431371,0.967700083910446,"2020-07-01",1107,,9,10,"some seeding",31
"31",2020,453703,4431371,0.967700083910446,"2020-06-21",1101,,5,1,"",21
"31",2020,453703,4431371,0.967700083910446,"2020-06-24",1107,,8,0,"ants",24
"31",2020,453703,4431371,0.967700083910446,"2020-07-05",1100,,0,3,"",35
"31",2020,453703,4431371,0.967700083910446,"2020-07-01",1101,,0,5,"",31
"31",2020,453703,4431371,0.967700083910446,"2020-06-27",1107,,9,5,"",27
"31",2020,453703,4431371,0.967700083910446,"2020-06-24",1100,,2,0,"",24
"31",2020,453703,4431371,0.967700083910446,"2020-06-24",1248,3,1,0,"",24
"31",2020,453703,4431371,0.967700083910446,"2020-07-01",1248,,0,1,"",31
"31",2020,453703,4431371,0.967700083910446,"2020-06-27",1094,0,0,10,"; is 1094? Must be; otherwise can't find; 1094+1099 records merged SN Jan 2021",27
"31",2020,453703,4431371,0.967700083910446,"2020-07-05",1107,,1,17,"",35
"31",2020,453703,4431371,0.967700083910446,"2020-06-14",1101,3,1,0,"tt 2 next time",14
"31",2020,453703,4431371,0.967700083910446,"2020-07-01",1094,0,0,9,"; 1094+1099 records merged SN Jan 2021",31
"31",2020,453703,4431371,0.967700083910446,"2020-07-09",1100,,0,3,"",39
"31",2020,453703,4431371,0.967700083910446,"2020-07-05",1248,,0,1,"",35
"31",2020,453703,4431371,0.967700083910446,"2020-06-24",1094,0,7,3,"spider; ants; grazed; collected; 1094+1099 records merged SN Jan 2021",24
"31",2020,453703,4431371,0.967700083910446,"2020-06-14",1094,2,1,0,"x; ; 1094+1099 records merged SN Jan 2021",14
"31",2020,453703,4431371,0.967700083910446,"2020-06-21",1107,,4,0,"",21
"31",2020,453703,4431371,0.967700083910446,"2020-06-21",1094,0,8,0,"is 1099; is 1094; 1094+1099 records merged SN Jan 2021",21
"31",2020,453703,4431371,0.967700083910446,"2020-07-13",1107,,0,18,"",43
"31",2020,453703,4431371,0.967700083910446,"2020-06-24",1101,,3,3,"",24
"32",2020,453709,4431314,0.908724635067787,"2020-07-09",1316,,0,2,"",39
"32",2020,453709,4431314,0.908724635067787,"2020-06-27",1109,,5,0,"is inside plot? Note says outside",27
"32",2020,453709,4431314,0.908724635067787,"2020-07-09",1109,,0,13,"",39
"32",2020,453709,4431314,0.908724635067787,"2020-07-13",1109,,0,13,"",43
"32",2020,453709,4431314,0.908724635067787,"2020-07-09",1209,,8,0,"tag is 1209; mprove",39
"32",2020,453709,4431314,0.908724635067787,"2020-07-09",1126,,0,3,"spider web",39
"32",2020,453709,4431314,0.908724635067787,"2020-07-17",1209,,0,7,"",47
"32",2020,453709,4431314,0.908724635067787,"2020-07-05",1126,1,3,0,"",35
"32",2020,453709,4431314,0.908724635067787,"2020-07-13",1126,,0,3,"spider web",43
"32",2020,453709,4431314,0.908724635067787,"2020-07-01",1316,3,2,0,"",31
"32",2020,453709,4431314,0.908724635067787,"2020-07-05",1109,,4,8,"",35
